SNR,window,p,MD_x,FAR_x
0.0,50,0.5,0.0011,0.3116
0.0,50,0.5,0.0008,0.3492
0.0,50,0.5,0.0012,0.345
0.0,50,0.5,0.001,0.3599
0.0,50,0.5,0.0006,0.2953
0.0,50,0.5,0.0011,0.3453
0.0,50,0.5,0.0013,0.2788
0.0,50,0.5,0.001,0.311
0.0,50,0.5,0.0008,0.2871
0.0,50,0.5,0.0008,0.311
0.0,50,0.5,0.0008,0.3449
0.0,50,0.5,0.0011,0.3978
0.0,50,0.5,0.0008,0.3861
0.0,50,0.5,0.001,0.3607
0.0,50,0.5,0.0007,0.3011
0.0,50,0.5,0.0004,0.3567
0.0,50,0.5,0.0004,0.4401
0.0,50,0.5,0.0017,0.2871
0.0,50,0.5,0.0008,0.3683
0.0,50,0.5,0.0012,0.3439
0.0,50,0.5,0.0007,0.3706
0.0,50,0.5,0.0006,0.3298
0.0,50,0.5,0.0013,0.3432
0.0,50,0.5,0.0016,0.3132
0.0,50,0.5,0.0005,0.328
0.0,50,0.5,0.0009,0.4326
0.0,50,0.5,0.0013,0.3611
0.0,50,0.5,0.0008,0.3346
0.0,50,0.5,0.0013,0.3273
0.0,50,0.5,0.0009,0.356
0.0,50,0.5,0.0015,0.3319
0.0,50,0.5,0.0008,0.3186
0.0,50,0.5,0.0017,0.3096
0.0,50,0.5,0.0011,0.3133
0.0,50,0.5,0.0006,0.3729
0.0,50,0.5,0.0017,0.3783
0.0,50,0.5,0.0007,0.2962
0.0,50,0.5,0.0012,0.28
0.0,50,0.5,0.001,0.3833
0.0,50,0.5,0.0008,0.3775
0.0,50,0.5,0.0013,0.3291
0.0,50,0.5,0.0008,0.3655
0.0,50,0.5,0.0008,0.3641
0.0,50,0.5,0.0012,0.3721
0.0,50,0.5,0.0006,0.3514
0.0,50,0.5,0.0014,0.3741
0.0,50,0.5,0.0012,0.2833
0.0,50,0.5,0.0006,0.4405
0.0,50,0.5,0.0013,0.3643
0.0,50,0.5,0.0012,0.3423
0.0,50,0.5,0.001,0.3554
0.0,50,0.5,0.0003,0.3485
0.0,50,0.5,0.0005,0.376
0.0,50,0.5,0.0007,0.372
0.0,50,0.5,0.0011,0.3451
0.0,50,0.5,0.0008,0.2959
0.0,50,0.5,0.0008,0.2727
0.0,50,0.5,0.001,0.3709
0.0,50,0.5,0.0006,0.4144
0.0,50,0.5,0.0009,0.3628
0.0,50,0.5,0.0007,0.3522
0.0,50,0.5,0.0007,0.335
0.0,50,0.5,0.0012,0.3139
0.0,50,0.5,0.0006,0.395
0.0,50,0.5,0.0005,0.275
0.0,50,0.5,0.0009,0.3324
0.0,50,0.5,0.0011,0.2838
0.0,50,0.5,0.0009,0.3437
0.0,50,0.5,0.0017,0.3045
0.0,50,0.5,0.0004,0.355
0.0,50,0.5,0.0006,0.3253
0.0,50,0.5,0.0012,0.3201
0.0,50,0.5,0.0009,0.2536
0.0,50,0.5,0.0012,0.432
0.0,50,0.5,0.0007,0.3216
0.0,50,0.5,0.0015,0.3343
0.0,50,0.5,0.0012,0.3789
0.0,50,0.5,0.0007,0.3306
0.0,50,0.5,0.0003,0.2905
0.0,50,0.5,0.0013,0.3613
0.0,50,0.5,0.0006,0.3731
0.0,50,0.5,0.0012,0.3601
0.0,50,0.5,0.0016,0.4253
0.0,50,0.5,0.0006,0.3683
0.0,50,0.5,0.0012,0.2898
0.0,50,0.5,0.001,0.2943
0.0,50,0.5,0.0011,0.3691
0.0,50,0.5,0.0007,0.3605
0.0,50,0.5,0.0014,0.362
0.0,50,0.5,0.0005,0.303
0.0,50,0.5,0.0008,0.3272
0.0,50,0.5,0.0009,0.3476
0.0,50,0.5,0.001,0.3423
0.0,50,0.5,0.0011,0.3517
0.0,50,0.5,0.0017,0.3299
0.0,50,0.5,0.0014,0.3831
0.0,50,0.5,0.0013,0.3418
0.0,50,0.5,0.0009,0.3395
0.0,50,0.5,0.0013,0.371
0.0,50,0.5,0.0016,0.327
0.0,50,0.5,0.0007,0.3316
0.0,50,0.5,0.0007,0.3932
0.0,50,0.5,0.0008,0.2992
0.0,50,0.5,0.0009,0.3147
0.0,50,0.5,0.0012,0.3904
0.0,50,0.5,0.0018,0.3138
0.0,50,0.5,0.001,0.3423
0.0,50,0.5,0.0011,0.2674
0.0,50,0.5,0.0014,0.305
0.0,50,0.5,0.0008,0.3225
0.0,50,0.5,0.0006,0.3664
0.0,50,0.5,0.0009,0.334
0.0,50,0.5,0.0012,0.3124
0.0,50,0.5,0.0003,0.3938
0.0,50,0.5,0.0005,0.3008
0.0,50,0.5,0.0007,0.3694
0.0,50,0.5,0.0014,0.3248
0.0,50,0.5,0.0011,0.2929
0.0,50,0.5,0.0014,0.2705
0.0,50,0.5,0.0007,0.2995
0.0,50,0.5,0.0009,0.2981
0.0,50,0.5,0.0008,0.3655
0.0,50,0.5,0.0008,0.3588
0.0,50,0.5,0.0015,0.3177
0.0,50,0.5,0.0006,0.3016
0.0,50,0.5,0.0008,0.3638
0.0,50,0.5,0.0008,0.4074
0.0,50,0.5,0.0011,0.3298
0.0,50,0.5,0.0011,0.3908
0.0,50,0.5,0.0005,0.2795
0.0,50,0.5,0.0021,0.3399
0.0,50,0.5,0.0007,0.4008
0.0,50,0.5,0.0014,0.4616
0.0,50,0.5,0.0011,0.3142
0.0,50,0.5,0.001,0.3121
0.0,50,0.5,0.0008,0.3673
0.0,50,0.5,0.001,0.2867
0.0,50,0.5,0.0016,0.3656
0.0,50,0.5,0.0005,0.2986
0.0,50,0.5,0.001,0.3175
0.0,50,0.5,0.0004,0.3374
0.0,50,0.5,0.0017,0.3387
0.0,50,0.5,0.0003,0.3752
0.0,50,0.5,0.0014,0.2603
0.0,50,0.5,0.0014,0.2348
0.0,50,0.5,0.0011,0.4903
0.0,50,0.5,0.0006,0.4151
0.0,50,0.5,0.0013,0.2781
0.0,50,0.5,0.0016,0.2942
0.0,50,0.5,0.0014,0.3556
0.0,50,0.5,0.0013,0.3145
0.0,50,0.5,0.0013,0.342
0.0,50,0.5,0.001,0.3832
0.0,50,0.5,0.001,0.3506
0.0,50,0.5,0.0009,0.3455
0.0,50,0.5,0.0003,0.2881
0.0,50,0.5,0.0005,0.2896
0.0,50,0.5,0.0017,0.3843
0.0,50,0.5,0.0008,0.2387
0.0,50,0.5,0.0004,0.3053
0.0,50,0.5,0.0016,0.3462
0.0,50,0.5,0.0013,0.3104
0.0,50,0.5,0.0011,0.2604
0.0,50,0.5,0.0011,0.3614
0.0,50,0.5,0.0015,0.385
0.0,50,0.5,0.0007,0.3111
0.0,50,0.5,0.0008,0.3842
0.0,50,0.5,0.0015,0.3187
0.0,50,0.5,0.001,0.3447
0.0,50,0.5,0.0014,0.3744
0.0,50,0.5,0.0022,0.3338
0.0,50,0.5,0.001,0.4402
0.0,50,0.5,0.0016,0.3689
0.0,50,0.5,0.0012,0.2992
0.0,50,0.5,0.001,0.3341
0.0,50,0.5,0.0009,0.3727
0.0,50,0.5,0.0011,0.3151
0.0,50,0.5,0.0008,0.3841
0.0,50,0.5,0.0005,0.2828
0.0,50,0.5,0.0011,0.3367
0.0,50,0.5,0.0011,0.2542
0.0,50,0.5,0.0015,0.3791
0.0,50,0.5,0.0006,0.338
0.0,50,0.5,0.0012,0.2966
0.0,50,0.5,0.0006,0.3517
0.0,50,0.5,0.0009,0.281
0.0,50,0.5,0.0013,0.3475
0.0,50,0.5,0.001,0.2969
0.0,50,0.5,0.0003,0.4162
0.0,50,0.5,0.0006,0.3859
0.0,50,0.5,0.0011,0.3219
0.0,50,0.5,0.0013,0.3139
0.0,50,0.5,0.0008,0.2916
0.0,50,0.5,0.0007,0.3658
0.0,50,0.5,0.0011,0.3243
0.0,50,0.5,0.0007,0.415
0.0,50,0.5,0.0012,0.3621
0.0,50,0.5,0.0006,0.3201
0.0,50,0.5,0.0012,0.3392
0.0,50,0.5,0.0009,0.2981
0.0,50,0.5,0.0005,0.3061
0.0,50,0.5,0.001,0.277
0.0,50,0.5,0.0006,0.3026
0.0,50,0.5,0.0013,0.2645
0.0,50,0.5,0.0006,0.4039
0.0,50,0.5,0.0009,0.3723
0.0,50,0.5,0.0015,0.2622
0.0,50,0.5,0.0008,0.3426
0.0,50,0.5,0.0009,0.3348
0.0,50,0.5,0.0015,0.3229
0.0,50,0.5,0.001,0.3784
0.0,50,0.5,0.0005,0.3
0.0,50,0.5,0.0009,0.3666
0.0,50,0.5,0.0014,0.297
0.0,50,0.5,0.0007,0.3084
0.0,50,0.5,0.0008,0.3118
0.0,50,0.5,0.001,0.3692
0.0,50,0.5,0.0013,0.378
0.0,50,0.5,0.001,0.3215
0.0,50,0.5,0.0015,0.4204
0.0,50,0.5,0.0009,0.3126
0.0,50,0.5,0.001,0.3843
0.0,50,0.5,0.0005,0.304
0.0,50,0.5,0.0021,0.3733
0.0,50,0.5,0.0011,0.3732
0.0,50,0.5,0.0001,0.3635
0.0,50,0.5,0.0017,0.3001
0.0,50,0.5,0.0008,0.318
0.0,50,0.5,0.0005,0.285
0.0,50,0.5,0.0012,0.4067
0.0,50,0.5,0.0009,0.2938
0.0,50,0.5,0.0009,0.2876
0.0,50,0.5,0.0011,0.2984
0.0,50,0.5,0.0017,0.391
0.0,50,0.5,0.0006,0.3834
0.0,50,0.5,0.001,0.3402
0.0,50,0.5,0.0008,0.3272
0.0,50,0.5,0.0014,0.3224
0.0,50,0.5,0.0014,0.3699
0.0,50,0.5,0.0014,0.3459
0.0,50,0.5,0.0008,0.4133
0.0,50,0.5,0.0012,0.389
0.0,50,0.5,0.0009,0.2962
0.0,50,0.5,0.0015,0.3943
0.0,50,0.5,0.0014,0.2903
0.0,50,0.5,0.0009,0.3467
0.0,50,0.5,0.001,0.2839
0.0,50,0.5,0.0013,0.3635
0.0,50,0.5,0.0007,0.2836
0.0,50,0.5,0.0008,0.3028
0.0,50,0.5,0.001,0.3261
0.0,50,0.5,0.0007,0.2911
0.0,50,0.5,0.0009,0.3336
0.0,50,0.5,0.0014,0.3073
0.0,50,0.5,0.0014,0.3336
0.0,50,0.5,0.0008,0.3457
0.0,50,0.5,0.0007,0.3311
0.0,50,0.5,0.0009,0.3045
0.0,50,0.5,0.0011,0.3646
0.0,50,0.5,0.0012,0.3452
0.0,50,0.5,0.0011,0.3511
0.0,50,0.5,0.0007,0.3424
0.0,50,0.5,0.0011,0.3325
0.0,50,0.5,0.0019,0.2794
0.0,50,0.5,0.0012,0.3226
0.0,50,0.5,0.0005,0.2925
0.0,50,0.5,0.0014,0.3338
0.0,50,0.5,0.0018,0.2569
0.0,50,0.5,0.0007,0.3404
0.0,50,0.5,0.0014,0.3431
0.0,50,0.5,0.0009,0.2561
0.0,50,0.5,0.0007,0.3837
0.0,50,0.5,0.0014,0.2787
0.0,50,0.5,0.0018,0.3357
0.0,50,0.5,0.0008,0.2929
0.0,50,0.5,0.0009,0.4333
0.0,50,0.5,0.0005,0.2982
0.0,50,0.5,0.0013,0.338
0.0,50,0.5,0.0013,0.3384
0.0,50,0.5,0.0007,0.3552
0.0,50,0.5,0.0008,0.3975
0.0,50,0.5,0.0011,0.319
0.0,50,0.5,0.0006,0.2781
0.0,50,0.5,0.0013,0.3964
0.0,50,0.5,0.0016,0.2231
0.0,50,0.5,0.0012,0.3208
0.0,50,0.5,0.0006,0.3678
0.0,50,0.5,0.0005,0.4136
0.0,50,0.5,0.0009,0.3467
0.0,50,0.5,0.0014,0.3334
0.0,50,0.5,0.0009,0.3444
0.0,50,0.5,0.001,0.4364
0.0,50,0.5,0.0009,0.2771
0.0,50,0.5,0.0014,0.3104
0.0,50,0.5,0.0014,0.3392
0.0,50,0.5,0.001,0.3385
0.0,50,0.5,0.0009,0.3469
0.0,50,0.5,0.0012,0.3349
0.0,50,0.5,0.0008,0.3627
0.0,50,0.5,0.0007,0.3701
0.0,50,0.5,0.0013,0.3577
0.0,50,0.5,0.0007,0.4045
0.0,50,0.5,0.0008,0.327
0.0,50,0.5,0.0008,0.3635
0.0,50,0.5,0.0007,0.3067
0.0,50,0.5,0.0014,0.3082
0.0,50,0.5,0.0008,0.3233
0.0,50,0.5,0.0014,0.3134
0.0,50,0.5,0.0011,0.3735
0.0,50,0.5,0.001,0.27
0.0,50,0.5,0.0004,0.372
0.0,50,0.5,0.0003,0.2758
0.0,50,0.5,0.0018,0.2877
0.0,50,0.5,0.0006,0.398
0.0,50,0.5,0.0012,0.2762
0.0,50,0.5,0.0007,0.3271
0.0,50,0.5,0.0008,0.3374
0.0,50,0.5,0.0008,0.322
0.0,50,0.5,0.0005,0.3298
0.0,50,0.5,0.001,0.3175
0.0,50,0.5,0.0014,0.3414
0.0,50,0.5,0.0009,0.3361
0.0,50,0.5,0.0009,0.2919
0.0,50,0.5,0.0006,0.3525
0.0,50,0.5,0.0006,0.3648
0.0,50,0.5,0.0012,0.3353
0.0,50,0.5,0.0007,0.3712
0.0,50,0.5,0.001,0.3016
0.0,50,0.5,0.0004,0.2667
0.0,50,0.5,0.0011,0.3411
0.0,50,0.5,0.0007,0.3083
0.0,50,0.5,0.001,0.383
0.0,50,0.5,0.0016,0.3484
0.0,50,0.5,0.0004,0.3463
0.0,50,0.5,0.0011,0.3346
0.0,50,0.5,0.0008,0.4282
0.0,50,0.5,0.0012,0.2681
0.0,50,0.5,0.0009,0.3665
0.0,50,0.5,0.0011,0.3034
0.0,50,0.5,0.0012,0.3024
0.0,50,0.5,0.0009,0.339
0.0,50,0.5,0.0011,0.2915
0.0,50,0.5,0.001,0.3275
0.0,50,0.5,0.0007,0.3308
0.0,50,0.5,0.0013,0.3218
0.0,50,0.5,0.0011,0.3154
0.0,50,0.5,0.0012,0.2968
0.0,50,0.5,0.0011,0.3063
0.0,50,0.5,0.0011,0.332
0.0,50,0.5,0.001,0.2695
0.0,50,0.5,0.0013,0.3078
0.0,50,0.5,0.001,0.3247
0.0,50,0.5,0.0011,0.2929
0.0,50,0.5,0.0011,0.3486
0.0,50,0.5,0.0008,0.3569
0.0,50,0.5,0.0009,0.2844
0.0,50,0.5,0.001,0.3337
0.0,50,0.5,0.001,0.3765
0.0,50,0.5,0.0007,0.2931
0.0,50,0.5,0.0017,0.3035
0.0,50,0.5,0.0013,0.3444
0.0,50,0.5,0.0009,0.2466
0.0,50,0.5,0.001,0.3101
0.0,50,0.5,0.001,0.2838
0.0,50,0.5,0.0004,0.4421
0.0,50,0.5,0.0007,0.3412
0.0,50,0.5,0.0005,0.3782
0.0,50,0.5,0.0011,0.3312
0.0,50,0.5,0.0004,0.3293
0.0,50,0.5,0.0004,0.3203
0.0,50,0.5,0.0012,0.3016
0.0,50,0.5,0.0008,0.3168
0.0,50,0.5,0.0011,0.3159
0.0,50,0.5,0.0009,0.3053
0.0,50,0.5,0.0008,0.3216
0.0,50,0.5,0.001,0.3506
0.0,50,0.5,0.0011,0.4204
0.0,50,0.5,0.0008,0.3062
0.0,50,0.5,0.0014,0.2637
0.0,50,0.5,0.0008,0.28
0.0,50,0.5,0.0008,0.3545
0.0,50,0.5,0.0014,0.3199
0.0,50,0.5,0.0011,0.3276
0.0,50,0.5,0.0011,0.3658
0.0,50,0.5,0.0008,0.3939
0.0,50,0.5,0.0011,0.3397
0.0,50,0.5,0.0018,0.3234
0.0,50,0.5,0.0009,0.2764
0.0,50,0.5,0.0005,0.2942
0.0,50,0.5,0.0014,0.3256
0.0,50,0.5,0.001,0.3577
0.0,50,0.5,0.0008,0.2935
0.0,50,0.5,0.0011,0.3247
0.0,50,0.5,0.001,0.3309
0.0,50,0.5,0.0012,0.3149
0.0,50,0.5,0.0012,0.3063
0.0,50,0.5,0.0007,0.3843
0.0,50,0.5,0.0006,0.4178
0.0,50,0.5,0.0012,0.3572
0.0,50,0.5,0.0006,0.3759
0.0,50,0.5,0.0011,0.3651
0.0,50,0.5,0.0005,0.3126
0.0,50,0.5,0.0013,0.3414
0.0,50,0.5,0.0017,0.3283
0.0,50,0.5,0.001,0.3218
0.0,50,0.5,0.001,0.3684
0.0,50,0.5,0.0014,0.2868
0.0,50,0.5,0.0003,0.3348
0.0,50,0.5,0.0012,0.3124
0.0,50,0.5,0.001,0.28
0.0,50,0.5,0.0007,0.3123
0.0,50,0.5,0.0008,0.3021
0.0,50,0.5,0.0016,0.3796
0.0,50,0.5,0.0017,0.3005
0.0,50,0.5,0.0015,0.2829
0.0,50,0.5,0.0008,0.3745
0.0,50,0.5,0.0002,0.3604
0.0,50,0.5,0.0007,0.3048
0.0,50,0.5,0.001,0.3018
0.0,50,0.5,0.0004,0.3972
0.0,50,0.5,0.0006,0.39
0.0,50,0.5,0.0011,0.3705
0.0,50,0.5,0.0013,0.3049
0.0,50,0.5,0.0014,0.3086
0.0,50,0.5,0.001,0.2775
0.0,50,0.5,0.0012,0.3461
0.0,50,0.5,0.0007,0.3717
0.0,50,0.5,0.0009,0.382
0.0,50,0.5,0.0015,0.3605
0.0,50,0.5,0.001,0.3239
0.0,50,0.5,0.0006,0.3631
0.0,50,0.5,0.0006,0.2622
0.0,50,0.5,0.0008,0.3575
0.0,50,0.5,0.0012,0.3221
0.0,50,0.5,0.0015,0.3045
0.0,50,0.5,0.0018,0.3765
0.0,50,0.5,0.002,0.3117
0.0,50,0.5,0.0011,0.3379
0.0,50,0.5,0.0009,0.241
0.0,50,0.5,0.0012,0.3266
0.0,50,0.5,0.0014,0.346
0.0,50,0.5,0.0012,0.2759
0.0,50,0.5,0.001,0.3255
0.0,50,0.5,0.001,0.3007
0.0,50,0.5,0.0007,0.3154
0.0,50,0.5,0.0002,0.333
0.0,50,0.5,0.0013,0.3017
0.0,50,0.5,0.0015,0.3432
0.0,50,0.5,0.0018,0.2738
0.0,50,0.5,0.0012,0.366
0.0,50,0.5,0.0006,0.3561
0.0,50,0.5,0.0008,0.3793
0.0,50,0.5,0.0012,0.3815
0.0,50,0.5,0.0018,0.3565
0.0,50,0.5,0.0006,0.3382
0.0,50,0.5,0.0018,0.3064
0.0,50,0.5,0.0006,0.3761
0.0,50,0.5,0.0008,0.4042
0.0,50,0.5,0.0016,0.3211
0.0,50,0.5,0.0007,0.3858
0.0,50,0.5,0.0019,0.2864
0.0,50,0.5,0.0014,0.3091
0.0,50,0.5,0.0017,0.2917
0.0,50,0.5,0.001,0.3573
0.0,50,0.5,0.0008,0.3614
0.0,50,0.5,0.0007,0.3532
0.0,50,0.5,0.0015,0.3338
0.0,50,0.5,0.001,0.3516
0.0,50,0.5,0.0016,0.2638
0.0,50,0.5,0.0005,0.2683
0.0,50,0.5,0.0015,0.3272
0.0,50,0.5,0.0017,0.3609
0.0,50,0.5,0.0013,0.3263
0.0,50,0.5,0.0008,0.3247
0.0,50,0.5,0.0012,0.3017
0.0,50,0.5,0.0013,0.2947
0.0,50,0.5,0.0012,0.3477
0.0,50,0.5,0.0007,0.3302
0.0,50,0.5,0.0008,0.2584
0.0,50,0.5,0.0008,0.3773
0.0,50,0.5,0.0006,0.316
0.0,50,0.5,0.0014,0.4477
0.0,50,0.5,0.0011,0.3464
0.0,50,0.5,0.0011,0.3619
0.0,50,0.5,0.0012,0.3234
0.0,50,0.5,0.0007,0.3323
0.0,50,0.5,0.0017,0.3741
0.0,50,0.5,0.0006,0.3535
0.0,50,0.5,0.0008,0.322
0.0,50,0.5,0.0009,0.365
0.0,50,0.5,0.0011,0.3219
0.0,50,0.5,0.0008,0.363
0.0,50,0.5,0.0006,0.3236
0.0,50,0.5,0.001,0.3258
0.0,50,0.5,0.0011,0.3543
0.0,50,0.5,0.0011,0.2456
0.0,50,0.5,0.0012,0.3761
0.0,50,0.5,0.0012,0.2838
0.0,50,0.5,0.0011,0.3911
0.0,50,0.5,0.001,0.2885
0.0,50,0.5,0.0009,0.2712
0.0,50,0.5,0.001,0.3041
0.0,50,0.5,0.0009,0.4184
0.0,50,0.5,0.0008,0.3575
0.0,50,0.5,0.0009,0.3787
0.0,50,0.5,0.001,0.3745
0.0,50,0.5,0.0005,0.2894
0.0,50,0.5,0.0016,0.3464
0.0,50,0.5,0.0007,0.2517
0.0,50,0.5,0.0007,0.3635
0.0,50,0.5,0.0007,0.2851
0.0,50,0.5,0.0003,0.3435
0.0,50,0.5,0.0006,0.3941
0.0,50,0.5,0.0014,0.2656
0.0,50,0.5,0.0015,0.3562
0.0,50,0.5,0.0019,0.304
0.0,50,0.5,0.0015,0.3012
0.0,50,0.5,0.0012,0.3086
0.0,50,0.5,0.0011,0.3685
0.0,50,0.5,0.0014,0.3301
0.0,50,0.5,0.0012,0.343
0.0,50,0.5,0.001,0.3601
0.0,50,0.5,0.0012,0.3128
0.0,50,0.5,0.0005,0.3016
0.0,50,0.5,0.0002,0.3922
0.0,50,0.5,0.0008,0.3341
0.0,50,0.5,0.0008,0.3244
0.0,50,0.5,0.0011,0.3072
0.0,50,0.5,0.0015,0.2887
0.0,50,0.5,0.0014,0.3749
0.0,50,0.5,0.0008,0.2768
0.0,50,0.5,0.0009,0.3137
0.0,50,0.5,0.0009,0.3871
0.0,50,0.5,0.0012,0.3366
0.0,50,0.5,0.0012,0.3052
0.0,50,0.5,0.0006,0.3382
0.0,50,0.5,0.001,0.2587
0.0,50,0.5,0.0012,0.3698
0.0,50,0.5,0.0006,0.3112
0.0,50,0.5,0.0009,0.3385
0.0,50,0.5,0.001,0.3484
0.0,50,0.5,0.0018,0.366
0.0,50,0.5,0.001,0.3645
0.0,50,0.5,0.0015,0.3047
0.0,50,0.5,0.0014,0.3649
0.0,50,0.5,0.0009,0.351
0.0,50,0.5,0.0012,0.3306
0.0,50,0.5,0.0014,0.351
0.0,50,0.5,0.001,0.309
0.0,50,0.5,0.0016,0.3657
0.0,50,0.5,0.0007,0.3486
0.0,50,0.5,0.0008,0.2878
0.0,50,0.5,0.0012,0.2875
0.0,50,0.5,0.0023,0.32
0.0,50,0.5,0.0013,0.2906
0.0,50,0.5,0.0008,0.3367
0.0,50,0.5,0.0009,0.2882
0.0,50,0.5,0.001,0.2776
0.0,50,0.5,0.0011,0.3235
0.0,50,0.5,0.0011,0.3326
0.0,50,0.5,0.0008,0.3496
0.0,50,0.5,0.0012,0.32
0.0,50,0.5,0.0013,0.3337
0.0,50,0.5,0.0012,0.3383
0.0,50,0.5,0.0006,0.3159
0.0,50,0.5,0.0005,0.3209
0.0,50,0.5,0.0004,0.3919
0.0,50,0.5,0.0014,0.3198
0.0,50,0.5,0.0013,0.2793
0.0,50,0.5,0.0009,0.4298
0.0,50,0.5,0.0008,0.2481
0.0,50,0.5,0.0008,0.2951
0.0,50,0.5,0.0011,0.347
0.0,50,0.5,0.0006,0.3457
0.0,50,0.5,0.0004,0.3281
0.0,50,0.5,0.0007,0.3823
0.0,50,0.5,0.001,0.3246
0.0,50,0.5,0.0009,0.336
0.0,50,0.5,0.0013,0.3433
0.0,50,0.5,0.0013,0.3337
0.0,50,0.5,0.001,0.3288
0.0,50,0.5,0.0011,0.3209
0.0,50,0.5,0.0009,0.4371
0.0,50,0.5,0.001,0.3264
0.0,50,0.5,0.0008,0.374
0.0,50,0.5,0.0013,0.3577
0.0,50,0.5,0.0009,0.2914
0.0,50,0.5,0.0013,0.32
0.0,50,0.5,0.001,0.3902
0.0,50,0.5,0.0007,0.356
0.0,50,0.5,0.001,0.2701
0.0,50,0.5,0.0012,0.2937
0.0,50,0.5,0.0011,0.3427
0.0,50,0.5,0.001,0.3193
0.0,50,0.5,0.0007,0.3311
0.0,50,0.5,0.0014,0.2949
0.0,50,0.5,0.0008,0.3625
0.0,50,0.5,0.0015,0.2623
0.0,50,0.5,0.0012,0.3584
0.0,50,0.5,0.0015,0.2951
0.0,50,0.5,0.0013,0.3516
0.0,50,0.5,0.0013,0.3484
0.0,50,0.5,0.0008,0.382
0.0,50,0.5,0.0009,0.3444
0.0,50,0.5,0.0007,0.2851
0.0,50,0.5,0.0013,0.4096
0.0,50,0.5,0.0015,0.3159
0.0,50,0.5,0.0007,0.3618
0.0,50,0.5,0.0003,0.3532
0.0,50,0.5,0.0011,0.3755
0.0,50,0.5,0.0013,0.3344
0.0,50,0.5,0.0006,0.3883
0.0,50,0.5,0.0017,0.3055
0.0,50,0.5,0.0011,0.3485
0.0,50,0.5,0.0021,0.2901
0.0,50,0.5,0.0014,0.3343
0.0,50,0.5,0.0009,0.3314
0.0,50,0.5,0.0015,0.3393
0.0,50,0.5,0.0005,0.3498
0.0,50,0.5,0.0009,0.3072
0.0,50,0.5,0.0012,0.4103
0.0,50,0.5,0.001,0.4187
0.0,50,0.5,0.001,0.3265
0.0,50,0.5,0.0011,0.3376
0.0,50,0.5,0.0015,0.3237
0.0,50,0.5,0.0012,0.3595
0.0,50,0.5,0.0011,0.3349
0.0,50,0.5,0.0007,0.3745
0.0,50,0.5,0.0005,0.3974
0.0,50,0.5,0.0008,0.3064
0.0,50,0.5,0.0013,0.3172
0.0,50,0.5,0.0005,0.3436
0.0,50,0.5,0.0012,0.3217
0.0,50,0.5,0.0018,0.2812
0.0,50,0.5,0.0013,0.2325
0.0,50,0.5,0.001,0.2787
0.0,50,0.5,0.0023,0.395
0.0,50,0.5,0.0019,0.4264
0.0,50,0.5,0.001,0.4283
0.0,50,0.5,0.0011,0.2464
0.0,50,0.5,0.0013,0.4121
0.0,50,0.5,0.0009,0.255
0.0,50,0.5,0.0016,0.3034
0.0,50,0.5,0.0017,0.3192
0.0,50,0.5,0.0008,0.3512
0.0,50,0.5,0.0006,0.3498
0.0,50,0.5,0.0009,0.259
0.0,50,0.5,0.0007,0.3126
0.0,50,0.5,0.0007,0.3713
0.0,50,0.5,0.0012,0.3764
0.0,50,0.5,0.0009,0.3727
0.0,50,0.5,0.0011,0.3382
0.0,50,0.5,0.0009,0.3764
0.0,50,0.5,0.0014,0.3153
0.0,50,0.5,0.0011,0.2526
0.0,50,0.5,0.0012,0.344
0.0,50,0.5,0.0006,0.3937
0.0,50,0.5,0.0011,0.3252
0.0,50,0.5,0.0008,0.3015
0.0,50,0.5,0.0008,0.3665
0.0,50,0.5,0.0011,0.3036
0.0,50,0.5,0.0016,0.3341
0.0,50,0.5,0.0008,0.2992
0.0,50,0.5,0.0012,0.3185
0.0,50,0.5,0.0016,0.4149
0.0,50,0.5,0.0008,0.3442
0.0,50,0.5,0.0006,0.3424
0.0,50,0.5,0.0015,0.3174
0.0,50,0.5,0.0013,0.3035
0.0,50,0.5,0.0017,0.3513
0.0,50,0.5,0.0009,0.3306
0.0,50,0.5,0.0016,0.3857
0.0,50,0.5,0.001,0.3051
0.0,50,0.5,0.001,0.3206
0.0,50,0.5,0.0004,0.3456
0.0,50,0.5,0.0014,0.3525
0.0,50,0.5,0.0006,0.3159
0.0,50,0.5,0.001,0.4143
0.0,50,0.5,0.001,0.3162
0.0,50,0.5,0.0009,0.3309
0.0,50,0.5,0.0007,0.3379
0.0,50,0.5,0.0012,0.3786
0.0,50,0.5,0.001,0.3085
0.0,50,0.5,0.0007,0.3914
0.0,50,0.5,0.001,0.3028
0.0,50,0.5,0.0006,0.3123
0.0,50,0.5,0.0008,0.2884
0.0,50,0.5,0.0014,0.3799
0.0,50,0.5,0.0013,0.3471
0.0,50,0.5,0.0013,0.4135
0.0,50,0.5,0.0011,0.2948
0.0,50,0.5,0.0005,0.4352
0.0,50,0.5,0.0007,0.314
0.0,50,0.5,0.001,0.3479
0.0,50,0.5,0.0016,0.3636
0.0,50,0.5,0.0012,0.3701
0.0,50,0.5,0.0014,0.3153
0.0,50,0.5,0.0013,0.3597
0.0,50,0.5,0.0008,0.32
0.0,50,0.5,0.0012,0.2995
0.0,50,0.5,0.0005,0.3504
0.0,50,0.5,0.0011,0.3463
0.0,50,0.5,0.0009,0.3363
0.0,50,0.5,0.0009,0.361
0.0,50,0.5,0.0011,0.3448
0.0,50,0.5,0.001,0.2967
